step,total_steps,stage,loss,erase_loss,style_loss,content_loss,image_loss,preserve_loss,adapter_norm,adapter_delta_norm,adapter_update_norm,target_shift
134,400,1,0.0030347798019640005,0.001993193601568,2.85089988949494e-07,0.000542435736861,0.000610571315822,0.0006616417934610001,0.014614159241318002,0.00020342967764000003,0.004039653111249,0.001991231460124
135,400,1,0.001505452091805,0.0014122687668220002,1.491458583302574e-07,4.79344168221966e-05,4.5093430647587716e-05,8.750312190386468e-05,0.014614871703088,0.000203548421268,0.004042280837893,0.0007707081385880001
136,400,1,0.0008176263072520001,0.000311332167863,7.378536561001662e-07,0.00030881772060300004,0.000322356218627,0.00013125635814500002,0.014614523388445001,0.000203460615011,0.0040411707013840005,0.00036136838025400004
137,400,1,0.0014562109718090001,0.0012979780973780002,2.878923150243888e-07,7.85142104480959e-05,7.719094598238979e-05,0.00014723117419600002,0.014614920131862,0.00020352506544400002,0.004042612854391,0.0014665746130040002
138,400,1,0.0014156006509430002,0.0013238665317960002,1.089713776991629e-06,4.207364690955729e-05,3.781900280349267e-05,0.00011153513454000001,0.01461605541408,0.00020373793086,0.004046609159559,0.0009139433386730001
139,400,1,0.001004565623588,0.0009087033564960001,4.282725948693648e-07,4.681367499870249e-05,4.3872689578468765e-05,0.000100335333627,0.014617622829973,0.000204033000045,0.0040520806796840005,0.0005879291566080001
140,400,1,0.0008206983911800001,0.000313555370667,1.527836370011452e-06,0.00031919703421100004,0.000285228241409,0.000164327263822,0.014617810025811001,0.00020405430404900002,0.004052767530083001,0.0006226551486170001
141,400,1,0.00110984861385,0.0010216936934730001,5.554435441960474e-07,4.5552190082768604e-05,4.594391066348181e-05,7.362983463584291e-05,0.014618499204516001,0.00020417933410400002,0.004055182449519,0.0008473232737740001
142,400,1,0.001001195865683,0.0008980701968530001,1.084407543316956e-06,4.610976672362691e-05,4.949501908413368e-05,0.000118581915861,0.014619334600865001,0.000204336611204,0.004058098420500001,0.000479354523122
143,400,1,0.000426665414124,0.000346936363105,7.395933347235464e-07,3.640706836449681e-05,3.3136555127081614e-05,9.789770228962881e-05,0.014620133675634,0.00020448843133600002,0.004060873296111001,0.000308516260702
144,400,1,0.0047966353595250005,0.004229313936472,9.953196477378394e-07,0.000355910435852,0.000323871877602,0.000176891951317,0.014621528796851002,0.00020472321193600002,0.004065693821758001,0.002363786567002
145,400,1,0.001914408407174,0.0017627391304510002,9.754691040105476e-08,7.62301266756064e-05,7.193953418512442e-05,0.000153677538643,0.01462375652045,0.00020512079936400003,0.004073349758982,0.001587369362823
146,400,1,0.0008489764877590001,0.0007658024357320001,3.502055960780126e-07,3.5667677669456076e-05,3.063666402643624e-05,0.00011638832377900001,0.014626222662627001,0.00020556406525400002,0.004081810824573,0.00056943722302
147,400,1,0.0012490152148520001,0.0011068748135580001,6.615665360717079e-07,7.221165651571937e-05,6.1034728484325264e-05,0.00014021003820100002,0.014628744684159001,0.00020602520089500002,0.004090457689017,0.00072515849024
148,400,1,0.000590619980357,0.0005085012720270001,1.088916053622786e-08,3.5496762999779705e-05,3.1474974700055704e-05,0.00011865209974800001,0.014631135389208001,0.000206464770599,0.004098634235560001,0.00030122243333600003
149,400,1,0.0035931104794140003,0.0030918888611870003,1.5677013607273691e-06,0.00029042447719400004,0.000293246397632,0.00021771325070100002,0.014634369872510001,0.00020705199858600003,0.004109669942408,0.00223237928003
150,400,1,0.0020166300237170003,0.0018416397118320002,1.1882964893554039e-07,9.306688358871423e-05,8.189149836349922e-05,0.00014729984589600002,0.01463845744729,0.000207799486815,0.004123481456190001,0.001431864220649
151,400,1,0.0018486127955830002,0.0017436956210680002,6.065245846305819e-07,5.3356971572308495e-05,4.511322504185956e-05,0.000105000664916,0.014642930589616,0.000208634213777,0.004138577263802,0.0007789342780590001
152,400,1,0.002206311095505,0.002097269520163,1.599951141351141e-06,4.808409539691639e-05,4.206679477647412e-05,0.00014439923567500002,0.014648178592324002,0.00020962698908900002,0.004156197886914,0.00114832050167
153,400,1,0.0015883075539020002,0.001484293359681,9.859651584065432e-07,4.319323185579075e-05,4.3259921161128055e-05,0.000140148807986,0.014653610996901002,0.00021066723274900003,0.004174407571554,0.0007404924836
154,400,1,0.0012829354964190001,0.0011920896019240001,7.37708264845575e-08,3.6255226708211324e-05,3.587884990944683e-05,0.00012992743965300002,0.014659185893833,0.00021173743880300002,0.004193037748336,0.000805225805379
155,400,1,0.0013407557271420002,0.001240585464984,5.538652250910067e-07,4.7056198733722944e-05,4.796114262717311e-05,0.000106765130112,0.014665061607956002,0.000212862883927,0.004212601110339,0.0007424858631560001
156,400,1,0.001437211525626,0.0013137470620370002,1.248691669767746e-06,4.319482589683807e-05,4.2455762316725064e-05,0.00021092877917300003,0.014671057462692,0.00021401734557000002,0.0042325076647100005,0.0009650227730160001
157,400,1,0.0021405797451730002,0.00201164491591,4.6947074139325185e-07,5.814234054923873e-05,5.908744242333342e-05,0.00015279770620200002,0.014677501283586001,0.000215273103094,0.004253795370459001,0.0022738631814710002
158,400,1,0.0007371838437390001,0.00027821554734400004,2.107795687988911e-07,0.00027514216162600005,0.000288972740842,0.00014501575302900002,0.014681904576718,0.000216142376302,0.004268296062946,0.000542873342055
159,400,1,0.0006704200059170001,0.0005924320333480001,1.7428518953958392e-07,3.285851653345162e-05,2.9602916280661404e-05,0.00011311984174700001,0.014686058275401,0.00021696525800500002,0.004281939473003001,0.00031529105035500005
160,400,1,0.0007093819440340001,0.000630200331215,1.335823102503278e-07,3.456561686713636e-05,3.186356722532461e-05,0.00010748750355500001,0.014690087176859,0.000217770342715,0.004295136313885,0.000464205484604
161,400,1,0.006078088656067001,0.005385021601493001,2.48683110844657e-07,0.000352260593596,0.00024803195265100003,0.0007412362198610001,0.014695291407406,0.00021884519082900002,0.004312232602387001,0.003991184290498001
162,400,1,0.006500099319964,0.005849335963527,4.264054780378501e-07,0.00039314753060600005,0.00029768826182800004,0.00037400566119,0.014702205546200001,0.000220313086174,0.0043349247425790004,0.00373653974384
163,400,1,0.001358475186862,0.001258113227474,2.931228427390427e-07,4.929609667669866e-05,4.596625846412886e-05,0.00011131389146600001,0.014709173701703002,0.00022178767540000002,0.004357662051916,0.000725074205547
164,400,1,0.0010805097408590001,0.000965402073537,8.761567329429454e-07,5.165253636126484e-05,4.8044754597261395e-05,0.00014446069811400002,0.014716053381562,0.000223229901166,0.004380001686513001,0.0007131566526360001
165,400,1,0.0009085449855770001,0.000803073441299,2.3677548218377817e-07,4.44503421022091e-05,4.366612120065839e-05,0.000148101889863,0.014722667634487001,0.00022460971376800002,0.004401380661875,0.000542218564078
166,400,1,0.0011942614801220002,0.0010940010542980002,2.348621297443287e-08,4.367062228993745e-05,4.234784955770011e-05,0.000127481682284,0.014729061163961001,0.00022594143229,0.00442199781537,0.000562986650038
167,400,1,0.0005549225606950001,0.00046053161107300006,2.089354490901011e-07,3.4098932398289136e-05,3.108137116214493e-05,0.00017547500344000002,0.014734900556504001,0.00022715961677,0.004440755117684,0.000545133720152
168,400,1,0.0007663637516080001,0.000691984595808,1.767463162494209e-07,3.2290824037772836e-05,3.0671221187124814e-05,0.000105301329313,0.014740528538823001,0.000228327684453,0.004458754789084,0.000611449009738
169,400,1,0.0009904790204010002,0.0008611804466150001,4.1021477651762933e-07,5.455060666766561e-05,4.83961506082172e-05,0.00018504073523200001,0.014746117405593001,0.00022947556863000003,0.004476552829146,0.000977176474407
170,400,1,0.007166903000324001,0.005905956185112001,4.824477931227497e-07,0.0007050300579670001,0.000519752618856,0.001003714406882,0.014752687886357,0.00023080117534800002,0.0044973455369470006,0.003710899036377
171,400,1,0.0009329377207900001,0.000823577933867,3.936968286192647e-07,4.811749082970588e-05,4.2433912919174574e-05,0.000146736497602,0.014758989214897001,0.00023206445621300003,0.004517204128205,0.000633765012025
172,400,1,0.0017723318887870002,0.001631214283406,1.6504769684881165e-05,5.8916612336664314e-05,5.5296720499124305e-05,0.00015803224475,0.014765391126275002,0.00023334436991700002,0.004537291359156001,0.0010115886107080001
173,400,1,0.0007120994268910001,0.000641874765278,3.867896415007029e-07,2.6399273944358963e-05,2.5798938622756392e-05,0.00011964761264000001,0.014771420508623002,0.00023455190239400002,0.004556155297905,0.00039807058055800005
174,400,1,0.0007212042110040001,0.0006312596766890001,1.544922056950781e-07,2.6199557244884392e-05,2.56462247610519e-05,0.000186093692415,0.014777173288166,0.000235705971135,0.004574117716401,0.0005318548064670001
175,400,1,0.0012579177273430002,0.00110574173838,8.612399350719593e-07,6.526052311528474e-05,6.178898547659628e-05,0.00020150042413000002,0.014782809652388,0.00023683650942900002,0.004591658245772,0.0009547246154390001
176,400,1,0.0006278942455530001,0.000547868733216,8.674890802732684e-07,3.738318279526236e-05,3.5836969194254685e-05,9.094491421516676e-05,0.014788108877837,0.000237899992498,0.004608083050698,0.00043804489541700005
177,400,1,0.0030191834084680002,0.001750144952287,1.0639662898862901e-07,0.000590735818453,0.000596531096865,0.0012796868977600002,0.014791734516620001,0.00023856155166800003,0.004619291983544001,0.002290228847414
178,400,1,0.0008977307006710001,0.00033375258863000003,8.316193268835073e-07,0.00033701065452300004,0.00035599580345,0.000181838900365,0.01479392312467,0.000238943233853,0.004626031499356,0.000600289728026
179,400,1,0.0009340223623430001,0.0008339552587130001,2.769340265255475e-07,3.7659384058012314e-05,3.591820480626969e-05,0.000170711737155,0.014796240255236001,0.00023935764329500002,0.0046331514604380005,0.0005757985636590001
180,400,1,0.000878144288435,0.000340612687674,5.679608866178871e-07,0.000340413133623,0.00033931972575300005,0.00010647517531900001,0.014797088690102001,0.00023949341266400002,0.0046357247047120005,0.0006615632446480001
181,400,1,0.0037607443518930003,0.002108027848104,3.9226711242198076e-07,0.0010351548747460002,0.001033774007131,0.000348143483279,0.014795219525694,0.00023896574566600003,0.004629900678992,0.004394495859742001
182,400,1,0.001116734929382,0.0008563194811960001,2.0612357924202718e-07,0.00014572471385000002,0.00015749624314200002,0.000135930861385,0.014793572947382,0.000238502732827,0.004624774679541001,0.0007778247236270001
183,400,1,0.0008827235433270001,0.000802495371317,7.600081310954465e-07,2.9517440149599374e-05,2.73438111738263e-05,0.00013120590665400002,0.014792558737099,0.000238182867178,0.004621619824320001,0.0006961371982470001
184,400,1,0.0011082025012,0.0010104697818550002,6.804070877090376e-07,3.382032567363543e-05,3.260190351284109e-05,0.00018309649688700002,0.014791911467909001,0.00023796036839400002,0.004619603976607,0.000480453396448
185,400,1,0.001276163966394,0.001126606027052,2.2675441850121078e-07,7.154893016074008e-05,6.998397172234642e-05,0.000165797348017,0.014792039990425,0.00023789785336700002,0.00461997045204,0.0015263806562870001
186,400,1,0.00146559625864,0.0005690225540690001,1.336847847236792e-07,0.0005738548788940001,0.000582808638379,0.00011091872390000001,0.014790337532758002,0.000237501764786,0.0046147070825090005,0.001161056919954
187,400,1,0.000667879998218,0.00025293570191300003,1.1991324007828058e-07,0.00025443938648000004,0.000272088918184,9.503922168126641e-05,0.014787847176194002,0.000236961670452,0.004606978967785,0.0005611237720580001
188,400,1,0.001164159737527,0.00107120569252,3.143993675773042e-07,3.6298835160171926e-05,3.126895838552931e-05,0.000153690951265,0.014786248095333002,0.000236602310906,0.004602022003382,0.001016138703562
189,400,1,0.0011921444674950002,0.0010737309009220002,3.363386144409712e-07,5.7413310666258134e-05,5.228571626503254e-05,0.000120051417373,0.014785097911953001,0.00023635014076700002,0.004598474130034,0.000609167618677
190,400,1,0.000982917146757,0.0008993954009680001,1.6646499823025351e-07,3.9027149189981486e-05,3.719547627648959e-05,9.678006426838694e-05,0.014784438535571001,0.00023619731655300001,0.004596448503434001,0.000694544112775
191,400,1,0.001095459214411,0.00100878746889,4.031950524563399e-07,3.9015626953187166e-05,3.851766587104066e-05,0.00010394815581000001,0.014784567989408002,0.00023618957493400002,0.004596843384206,0.000857361243106
192,400,1,0.0004924944369120001,0.00018643206203700001,1.463312784721893e-06,0.000186569752865,0.00018383419349700001,0.000105897170215,0.014784072525799,0.00023606022296000003,0.004595310892909,0.00034615548793200004
193,400,1,0.0014071746263650002,0.0012931195281750002,1.596861134582165e-06,4.443578594267213e-05,4.512811059006103e-05,0.00017339829598,0.014784271828830001,0.000236072140978,0.004595928825438,0.0008143839077090001
194,400,1,0.0009136662119990001,0.000808256069528,1.329250909047156e-06,4.744089862166826e-05,3.860913739117677e-05,0.000140907207727,0.014784534461796001,0.00023610323842100002,0.004596732556819001,0.000344177591614
195,400,1,0.001292172353714,0.0012023327872150002,2.557649452228361e-07,4.202910531603265e-05,3.732333001001583e-05,0.00010997749268400001,0.014785286039113001,0.00023623263405100003,0.004599065054208,0.0007660646224390001
196,400,1,0.00074747391045,0.000293179783814,1.761334935679315e-07,0.000287869233337,0.00027407944313900004,0.00011031781104900001,0.014784940518438,0.000236147767282,0.004598007537424001,0.0006498827133320001
197,400,1,0.00112688250374,0.0010521001968290002,1.620141839945669e-07,3.2304956524361244e-05,3.0404470332238514e-05,0.00010763262980600001,0.014785422012209,0.00023621441505300002,0.004599506501108,0.0007878207834430001
198,400,1,0.0019073061412200002,0.001678265087927,3.574120673495902e-07,0.00012011164047400001,8.265494276808266e-05,0.000241029889972,0.014786634594202002,0.00023644020257,0.004603305831551,0.0009029930224640001
199,400,1,0.0010982718085870001,0.0009838724751410001,2.4544376723648986e-07,5.25750262265016e-05,4.861727059809103e-05,0.000139638135199,0.014787958934903,0.000236688923905,0.004607443232089,0.000793743878602
200,400,1,0.000815714243799,0.000736036279704,4.6578718126966123e-07,2.659450334855743e-05,2.5341112935469333e-05,0.000143889750082,0.014789545908570002,0.00023698846052800003,0.00461240671575,0.00045866792788700004
201,400,1,0.0010622221743680001,0.0009754433607060001,1.149948377114166e-06,4.118021297472296e-05,3.9335936283653915e-05,9.527681565183838e-05,0.014791546389460002,0.00023736129514800001,0.004618625156581,0.000892113719601
202,400,1,0.001081445603631,0.0009739438489000001,4.2180096215815855e-07,4.0654716334150485e-05,3.708880649355706e-05,0.00017831274211200002,0.014793607406318,0.00023774374858400002,0.004625033121556,0.0007867774111210001
203,400,1,0.000659519515465,0.000584619988027,2.834980904845944e-07,2.7293912808090685e-05,2.6162352545118964e-05,0.000132727724121,0.014795647002756,0.00023812592553400003,0.004631366580724001,0.000405420316383
204,400,1,0.0012687097769230001,0.0011639203633720002,1.399143638503019e-06,3.6625436829732884e-05,4.042895549597839e-05,0.000171180273658,0.014798303134739002,0.00023861913359700003,0.004639561288058001,0.0006965112406760001
205,400,1,0.004425343591719,0.004210780219485,1.05286700121295e-06,0.00012172455656800001,9.507769391348121e-05,0.00016163027127400002,0.014803453348577002,0.00023961882106900002,0.0046552745625370005,0.0021682893857350003
206,400,1,0.000812582089565,0.00072672147265,1.259541915506664e-06,4.250927850080189e-05,4.0376943919303215e-05,8.69790607490965e-05,0.01480852253735,0.000240605397266,0.004670707974582001,0.0005491077317850001
207,400,1,0.000644253683276,0.0005688858703550001,3.5475645413877516e-07,2.305033649463439e-05,2.1042683632307064e-05,0.00015760233145500002,0.014813338406383,0.000241555186221,0.004685347434133001,0.00017812217993100002
208,400,1,0.0008013801998450001,0.0007254888187160001,2.8883302094495633e-07,3.7540642551903154e-05,3.4673783072018224e-05,7.930533077645427e-05,0.014818034134805001,0.00024248409317800002,0.004699591081589001,0.0006133000715630001
209,400,1,0.005494924727827,0.0052273183440160005,8.004930508083893e-07,0.00014431363949000002,0.000122647621234,0.000221557083326,0.014825305901467,0.000243954636971,0.004721567034721001,0.0026499575469640002
210,400,1,0.001280277501791,0.001116871096504,9.097173479707029e-07,8.045588280462351e-05,7.8554590800195e-05,0.00016501833306300002,0.014832491986453,0.00024540832964700004,0.004743218887597001,0.000838002713862
211,400,1,0.001223648898303,0.0011261722926670002,1.168514990249984e-06,4.021606249201189e-05,3.9305072277784354e-05,0.00013950358212800002,0.014839717186987001,0.00024686785764000004,0.004764910321682,0.0008452804759140001
212,400,1,0.0009833110962060001,0.0008943299956930001,3.169875431770682e-07,3.534524845842194e-05,3.4383720958430786e-05,0.000134622955253,0.014846826903522,0.000248300581006,0.004786160308867001,0.001098769600503
213,400,1,0.000849647622089,0.000323633023072,1.066518671303621e-06,0.00033044785474500003,0.000345499969019,8.876511128619315e-05,0.014851717278361001,0.00024930812651200005,0.004800710827112,0.000694993301294
214,400,1,0.0014056576183060002,0.001300909828084,2.915123071526674e-06,4.1364715798408724e-05,3.7822597126554086e-05,0.000164381520638,0.014856831170618002,0.000250365555984,0.004815925378352,0.000961439567618
215,400,1,0.0026122753042720002,0.002320969768334,5.072767513455054e-08,0.00015670967998900002,0.00013192005887200002,0.00024396320623000002,0.014862501062452,0.000251524441409,0.0048327497206620005,0.0016572051681570002
216,400,1,0.005157927051186,0.00334590980007,4.4133451619169734e-07,0.001110917694556,0.000979538099879,0.0007137130014590001,0.014865868724882,0.000252101919613,0.004842788912355,0.003514876123517
217,400,1,0.000826881499961,0.0007390922692130001,2.5818647012935487e-07,3.3891258984416105e-05,2.7990758705224533e-05,0.000143488814501,0.014869489707052002,0.00025273719802400003,0.004853558260947,0.0009049891959870001
218,400,1,0.000623122206889,0.000541531471147,3.341183756333521e-07,3.801637103606481e-05,3.4515816423663643e-05,0.00010322653239800001,0.014873048290610001,0.00025337495026100005,0.004864132963120001,0.000621661602053
219,400,1,0.00044425076339300006,0.00036369284983500005,5.766788267654496e-07,3.0583797827906295e-05,2.773072674244758e-05,0.000131530765429,0.014876408502459,0.000253984355367,0.004874099977314,0.00038876527105400005
220,400,1,0.0008809605496930001,0.0007249298117430001,7.982548216508197e-07,8.401395098189825e-05,7.693485107059436e-05,0.000117406621332,0.014879649505019,0.00025457332958400003,0.004883676301687,0.000851650547701
221,400,1,0.001226238906383,0.00110446587981,7.502323355150035e-08,4.6955587094998925e-05,4.501348576013698e-05,0.00019520107161900003,0.014882966876029002,0.000255184568231,0.004893480334430001,0.000783911324106
222,400,1,0.008140599355101,0.007244875770993001,2.55156355007576e-07,0.000451457725527,0.00037656240359200003,0.000871942434362,0.014889210462570001,0.000256387313129,0.004911934491246,0.006017395295202001
223,400,1,0.00048068660544200005,0.000376823232121,3.504574692669848e-07,4.045452988066245e-05,3.4335862740893695e-05,0.00016553074844200002,0.014894988387823,0.000257505918852,0.004928959999233,0.000564451387617
224,400,1,0.0012156557058910001,0.001109428170214,3.806654020147941e-07,4.558840434280379e-05,4.268306141360276e-05,0.00014071314459800002,0.014900714159011001,0.000258620595559,0.004945752210915,0.001308298204094
225,400,1,0.005429080687463001,0.004986568043629,1.029188612259683e-06,0.000286951516803,0.00020973297311300003,0.000176172417316,0.014908321201801002,0.00026015168987200004,0.004967920016497001,0.007935058325529001
226,400,1,0.003603941295295,0.0029650530583840004,7.416079673324324e-07,0.000414599796689,0.00036527337942900004,0.00015151323289800002,0.014915153384208001,0.00026149823679500004,0.00498791784048,0.0033488166518500003
227,400,1,0.001030842890031,0.000942195125389,4.862504283664748e-07,3.6617217422948066e-05,3.6128720391085764e-05,0.000129956704768,0.014922055415809002,0.000262849032878,0.00500801205635,0.000716148933861
228,400,1,0.0007788961520410001,0.0006618001934830001,9.789165460460936e-07,5.74873168564712e-05,4.740722579299473e-05,0.000132840284398,0.014928552322089,0.000264120026258,0.005026855040341001,0.000643982319161
229,400,1,0.0008641000604250001,0.0007860449137900001,1.7357447272085358e-07,3.399361200232912e-05,3.010538375747273e-05,0.00010940161034000001,0.014935128390789,0.000265404582023,0.0050458526238790005,0.001104137627407
230,400,1,0.007506746333092001,0.0064492054904500004,4.7391809232522064e-07,0.000524555090426,0.00038748286897300003,0.001143404205019,0.014943155460059001,0.00026697554858400003,0.005068990401923001,0.005851932335644
231,400,1,0.0011083805002270002,0.000989879156501,1.974102474378014e-06,4.5867370014699795e-05,4.4743342186848174e-05,0.00017700050375400001,0.014950772747397001,0.00026846909895500003,0.005090861115604001,0.0010911865392690002
232,400,1,0.001145424786955,0.001042084525882,4.5353633352599815e-07,3.68871230117899e-05,3.474370381203092e-05,0.00017337409371900002,0.014958114363253,0.000269914569798,0.005111867561936,0.000971525500062
233,400,1,0.000436898058978,0.00034763369815900004,6.522359422926155e-08,3.7591416306289226e-05,3.1945277745156396e-05,0.000134497678421,0.014964812435209002,0.000271236698608,0.005130966193974001,0.00043044623453100005
234,400,1,0.001032174797728,0.0009052438254000001,8.076879112195456e-07,4.4592861134636535e-05,3.9722194136023375e-05,0.000217461798456,0.014971320517361001,0.000272520323051,0.005149463191628001,0.0009294761111950001
235,400,1,0.0012003353331230002,0.00045348692219700004,9.217985545243814e-07,0.00046392264387800004,0.000439785129856,0.00022669967802300001,0.014975783415138002,0.00027339928783400003,0.005162153858691,0.000745202647522
236,400,1,0.0013470629928630001,0.0012644424568860001,1.6400414661887901e-06,3.0799371264341374e-05,2.8369096677730944e-05,0.000131245103451,0.014980426058173001,0.000274313875706,0.005175348836928001,0.0010411679977550001
237,400,1,0.0009601257042950001,0.000860728371966,3.4128377753480277e-07,4.0220829760073684e-05,3.6275865568313754e-05,0.00015265451050500001,0.014985110610723001,0.000275234051514,0.005188620183616001,0.0009325869032180001
238,400,1,0.0008566246833650001,0.000748884068646,2.1864517307790262e-08,4.4650805345251385e-05,3.5863226306294876e-05,0.00016491486409600002,0.01498952973634,0.000276105129159,0.005201122723519001,0.0008817859925320001
239,400,1,0.000831810350064,0.000705771216113,2.0475961785374839e-07,6.864547503937501e-05,6.262656491647552e-05,9.77096412195048e-05,0.014993666671216,0.000276919919997,0.005212780088186,0.0008181842276820001
240,400,1,0.0008825627155600001,0.00079779336617,3.983081645249816e-07,3.4067004889948294e-05,2.8892632447726403e-05,0.000140053376526,0.014997854828834001,0.00027773733017900004,0.005224549211561001,0.000794200866948
241,400,1,0.0005163754685780001,0.00043406275896500004,7.148836781804374e-08,3.3726826435061724e-05,3.194407690898515e-05,0.000120857803267,0.015001696534454002,0.000278485123999,0.005235320888459001,0.000373993592802
242,400,1,0.000621331331785,0.00053965866391,8.874064055438188e-07,3.414773649031607e-05,2.884863746051754e-05,0.00012639269031400002,0.015005471184849002,0.00027921516448200004,0.005245888605713,0.000705836922861
243,400,1,0.0009870143840080001,0.0008695176899580001,6.479499224572768e-07,5.8077360942358304e-05,5.091526675945109e-05,0.00012637471021,0.015009424649178002,0.00027996985591,0.005256936419755,0.0010331498924640002
244,400,1,0.00132839474827,0.0011889256372030002,3.588789638797607e-07,5.6661273447389256e-05,5.0617391328463185e-05,0.00020930612906000002,0.015013369731605001,0.00028071599081100004,0.005267944186925001,0.001224439358338
245,400,1,0.003880917094647,0.0024056708207350003,1.942925630752749e-06,0.0008192115152870001,0.000890029604003,0.00071454309121,0.015014267526566,0.000280745938653,0.005270611960440001,0.003800193080678
246,400,1,0.000713126675691,0.000265442682575,7.24814924524253e-07,0.000275237832587,0.00025997942429900004,0.000151550949036,0.015014150179922001,0.00028058682801200004,0.005270419176667001,0.0005718650063490001
247,400,1,0.000789121142588,0.000712155577881,5.000202823642516e-07,3.5151589448408536e-05,3.09615722168625e-05,0.00010051935290200001,0.015014279633760001,0.00028049774118600005,0.005270904395729001,0.000524846080224
248,400,1,0.000756513618398,0.000643401697743,2.095409759779916e-07,4.8036404829569314e-05,4.7361308437151216e-05,0.000157545109686,0.015014596283435001,0.00028045655926600005,0.005271893460303,0.0007416452281170001
249,400,1,0.000997967552393,0.0009059377868340001,2.373488925400124e-07,4.3141986376819354e-05,3.860608982601359e-05,0.000114802113481,0.015015317127108001,0.000280504638794,0.005273991730064,0.0012020564172410002
250,400,1,0.0005652635009020001,0.00050297442552,5.02935598944987e-07,2.7790483424420625e-05,2.2049838965661664e-05,8.773262258425046e-05,0.015016213059425002,0.00028059852775100003,0.005276545882225,0.0006456328555940001
251,400,1,0.003282740479335,0.0029350312349070004,3.9248457994744973e-07,0.000204517429665,0.00016942391145300002,0.00021299324725900003,0.015017861500382002,0.000280842970823,0.005281180609017001,0.0028114910237490003
252,400,1,0.000899382284842,0.000349405068845,5.589111964354743e-07,0.00034271144856200004,0.00033554896678300003,0.00014068603377300002,0.015018102712929,0.000280824664514,0.005281910765916001,0.000677985488437
253,400,1,0.000684973958414,0.000598691956838,1.330105376950996e-07,3.5608257652105145e-05,3.2848032181694485e-05,0.000132905509114,0.015018650330603001,0.00028086701058700005,0.005283480510115001,0.00069560657721
254,400,1,0.0011913678608830001,0.0010270388253650002,4.399651487574374e-07,8.125628179792937e-05,7.493186785723083e-05,0.00016637184550400002,0.015019519254565001,0.000280974141787,0.005285913590341001,0.001355937682092
255,400,1,0.005257023498415001,0.0032392093950570004,6.128049786132313e-08,0.001141958903948,0.001016813293972,0.0012482655244330002,0.015017430298030002,0.000280373875284,0.005280315876007,0.0042424770072100005
256,400,1,0.0008808131678960001,0.0008031734178070001,7.111590871744511e-08,3.2075237565247036e-05,2.7377662869791194e-05,0.000122387966257,0.015016076155006,0.000279940344626,0.0052767428569490005,0.000812099257018
257,400,1,0.004133244045078001,0.003873850432379,4.347236549998949e-07,0.000144560700088,0.000148238414415,0.000151876751867,0.015017561614513002,0.000280078325886,0.005280969198793,0.0028491383418440003
258,400,1,0.002293925732374,0.001446876985331,4.5937736577646615e-07,0.00043282850674500003,0.000509908684762,0.0005451899196480001,0.015017682686448002,0.000279888365184,0.005281494464725,0.0023250579833980003
259,400,1,0.000577994505874,0.000509928742152,1.1372140325723489e-07,2.785123100087124e-05,2.719879497211271e-05,0.00010212612445,0.015018167905509002,0.000279795756796,0.005283004604279,0.000474564381875
260,400,1,0.0028473848942660003,0.002612243522889,1.264618390450778e-06,0.00013038838127,0.00010371016014600001,0.000180669111917,0.015019869431853001,0.000279961706837,0.005287844222038001,0.0027035786770280004
261,400,1,0.000989715219475,0.00089967524885,2.31039117200756e-06,3.455014363377511e-05,3.1326575784381326e-05,0.000143964448094,0.015021874569356001,0.00028021185426,0.005293517373502,0.0008273232961070001
262,400,1,0.0007827868103040001,0.0006964620260980001,5.699133545533641e-06,3.560850897580774e-05,3.477783729977091e-05,0.00010695693405600001,0.015024161897599001,0.00028052652487500003,0.005299956072121001,0.0007912866421970001
263,400,1,0.00033714051824,0.000275022830464,1.770963204232127e-07,2.331771202079835e-05,2.527160131648997e-05,9.856959089423374e-05,0.015026279725134001,0.00028082600329,0.005305910948663,0.00025308239855800004
264,400,1,0.004574941005557,0.001679801013475,3.568741391291041e-07,0.001723671792812,0.0017304155141270002,0.0010308588340800001,0.015022945590317001,0.000279927888186,0.005296974442899001,0.003847990883514
265,400,1,0.000965193787124,0.000894869716527,1.123690796707895e-07,2.9950868944676284e-05,2.7311062391769763e-05,9.840770811327577e-05,0.015020516701042002,0.00027924889582200003,0.00529051432386,0.000650778645649
266,400,1,0.0012665762333190001,0.0011923703811280001,4.961088033420917e-06,3.2430275192988724e-05,3.155952708766563e-05,8.279656503873412e-05,0.015018883161246001,0.000278768449788,0.005286235362291,0.000655978452414
267,400,1,0.0009481414454050001,0.000836980121675,2.9983368913614556e-07,5.0739970295884035e-05,4.332777098170481e-05,0.000139990987615,0.015017777681350002,0.00027841658447800004,0.005283390171825,0.000772414961829
268,400,1,0.0009514427511020001,0.000888509666159,5.110165233190855e-07,2.5297058527939956e-05,2.4313471537122194e-05,9.50159816663169e-05,0.015017385594546,0.000278222723864,0.005282499827444,0.000993346679024
269,400,1,0.000833446742035,0.0007591799658250001,5.185059990253649e-07,2.8898004681347324e-05,2.5303006016959742e-05,0.00012220643657200002,0.015017705038189002,0.00027818261878500005,0.0052835713140660006,0.0009223881643260001
270,400,1,0.002085709711536,0.0008174329462530001,8.502436514845613e-07,0.000830574310384,0.000795485451817,0.000143218558757,0.015016192570328001,0.00027779286028800003,0.005279554054141,0.001402058405801
